GID	FIRST_YEAR	QTL.name	allele	SOURCE	ISCK	NURSERY	SET
N1750	1943	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1750	1943	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1752	1944	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1752	1944	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1752	1944	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1753	1943	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1753	1943	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1753	1943	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1764	1943	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1764	1943	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1764	1943	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1769	1945	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1769	1945	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1769	1945	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1827	1944	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1827	1944	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1827	1944	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1829	1944	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1829	1944	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1829	1944	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1831	1945	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1831	1945	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1831	1945	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1843-41	1947	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1843-41	1947	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1843-41	1947	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1860	1944	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1860	1944	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1860	1944	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1907	1945	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1907	1945	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1907	1945	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1952	1946	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1952	1946	Fhb5	Unk	ND	FALSE	URN	PRE1968
N1952	1946	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1953	1946	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1953	1946	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1953	1946	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1969	1946	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1969	1946	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1969	1946	Fhb1	Sus	ND	FALSE	URN	PRE1968
N1996	1949	Fhb5	Sus	ND	FALSE	URN	PRE1968
N1996	1949	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N1996	1949	Fhb1	Sus	ND	FALSE	URN	PRE1968
N2014	1946	Fhb1	Sus	ND	FALSE	URN	PRE1968
N2014	1946	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N2014	1946	Fhb5	Sus	ND	FALSE	URN	PRE1968
N2083	1947	Fhb5	Sus	ND	FALSE	URN	PRE1968
N2083	1947	Fhb1	Sus	ND	FALSE	URN	PRE1968
N2083	1947	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N2088	1946	Fhb5	Sus	ND	FALSE	URN	PRE1968
N2088	1946	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N2088	1946	Fhb1	Sus	ND	FALSE	URN	PRE1968
N2092	1949	Fhb5	Sus	ND	FALSE	URN	PRE1968
N2092	1949	Fhb1	Sus	ND	FALSE	URN	PRE1968
N2092	1949	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N2095	1949	Fhb5	Sus	ND	FALSE	URN	PRE1968
N2095	1949	Fhb1	Sus	ND	FALSE	URN	PRE1968
N2095	1949	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N2104	1947	Fhb1	Sus	ND	FALSE	URN	PRE1968
N2104	1947	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N2104	1947	Fhb5	Sus	ND	FALSE	URN	PRE1968
N2105	1947	Fhb1	Sus	ND	FALSE	URN	PRE1968
N2105	1947	Fhb5	Sus	ND	FALSE	URN	PRE1968
N2105	1947	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N2232	1950	Fhb1	Sus	ND	FALSE	URN	PRE1968
N2232	1950	Fhb5	Sus	ND	FALSE	URN	PRE1968
N2232	1950	Fhb5AS	Unk	ND	FALSE	URN	PRE1968
N2292	1951	Fhb1	Unk	ND	FALSE	URN	PRE1968
N2292	1951	Fhb5	Sus	ND	FALSE	URN	PRE1968
N2292	1951	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N2389	1953	Fhb1	Sus	MT	FALSE	URN	PRE1968
N2389	1953	Fhb5	Sus	MT	FALSE	URN	PRE1968
N2389	1953	Fhb5AS	Sus	MT	FALSE	URN	PRE1968
N3095	1944	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N3095	1944	Fhb5	Unk	ND	FALSE	URN	PRE1968
N3095	1944	Fhb1	Sus	ND	FALSE	URN	PRE1968
N3264	1947	Fhb1	Sus	ND	FALSE	URN	PRE1968
N3264	1947	Fhb5	Sus	ND	FALSE	URN	PRE1968
N3264	1947	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
N86-0542	1990	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N86-0542	1990	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
N86-0542	1990	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N86-370	1989	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N86-370	1989	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
N86-370	1989	Fhb5	Unk	PRIVATE	FALSE	URN	POST1968
N86-903	1989	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N86-903	1989	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
N86-903	1989	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N87-0002	1990	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N87-0002	1990	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N87-0002	1990	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
N88-3034	1991	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N88-3034	1991	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
N88-3034	1991	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N88-3136	1991	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N88-3136	1991	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
N88-3136	1991	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N88-3140	1993	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N88-3140	1993	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
N88-3140	1993	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N89-0562	1994	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
N89-0562	1994	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N89-0562	1994	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N90-0392	1994	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
N90-0392	1994	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N90-0392	1994	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N90-0671	1993	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
N90-0671	1993	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N90-0671	1993	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N91-0059	1994	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
N91-0059	1994	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N91-0059	1994	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N91-3057	1994	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
N91-3057	1994	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N91-3057	1994	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
N92-0248	1995	Fhb1	Sus	PRIVATE	FALSE	BOTH	POST1968
N92-0248	1995	Fhb5AS	Sus	PRIVATE	FALSE	BOTH	POST1968
N92-0248	1995	Fhb5	Sus	PRIVATE	FALSE	BOTH	POST1968
N99-0241	2003	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
N99-0241	2003	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
N99-0241	2003	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
ND-HERON	2019	Fhb5AS	Res	ND	FALSE	BOTH	POST1968
ND-HERON	2019	Fhb1	Res	ND	FALSE	BOTH	POST1968
ND-HERON	2019	Fhb5	Sus	ND	FALSE	BOTH	POST1968
ND-THRESHER	2020	Fhb5AS	Unk	ND	FALSE	URN	POST1968
ND-THRESHER	2020	Fhb1	Sus	ND	FALSE	URN	POST1968
ND-THRESHER	2020	Fhb5	Unk	ND	FALSE	URN	POST1968
ND-VITPRO	2016	Fhb5AS	Unk	ND	FALSE	BOTH	POST1968
ND-VITPRO	2016	Fhb1	Sus	ND	FALSE	BOTH	POST1968
ND-VITPRO	2016	Fhb5	Sus	ND	FALSE	BOTH	POST1968
ND03_1-13	2005	Fhb5AS	Res	ND	FALSE	URN	POST1968
ND03_1-13	2005	Fhb1	Res	ND	FALSE	URN	POST1968
ND03_1-13	2005	Fhb5	Res	ND	FALSE	URN	POST1968
ND03_1-15	2003	Fhb5AS	Sus	ND	FALSE	BOTH	POST1968
ND03_1-15	2003	Fhb5	Sus	ND	FALSE	BOTH	POST1968
ND03_1-15	2003	Fhb1	Sus	ND	FALSE	BOTH	POST1968
ND03_1-9	2003	Fhb5	Sus	ND	FALSE	BOTH	POST1968
ND03_1-9	2003	Fhb5AS	Sus	ND	FALSE	BOTH	POST1968
ND03_1-9	2003	Fhb1	Sus	ND	FALSE	BOTH	POST1968
ND04_3-18	2005	Fhb5AS	Res	ND	FALSE	URN	POST1968
ND04_3-18	2005	Fhb5	Unk	ND	FALSE	URN	POST1968
ND04_3-18	2005	Fhb1	Res	ND	FALSE	URN	POST1968
ND04_3-19	2005	Fhb1	Res	ND	FALSE	URN	POST1968
ND04_3-19	2005	Fhb5AS	Res	ND	FALSE	URN	POST1968
ND04_3-19	2005	Fhb5	Res	ND	FALSE	URN	POST1968
ND04_3-20	2006	Fhb1	Sus	ND	FALSE	URN	POST1968
ND04_3-20	2006	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND04_3-20	2006	Fhb5	Sus	ND	FALSE	URN	POST1968
ND04_3-21	2006	Fhb5AS	Res	ND	FALSE	URN	POST1968
ND04_3-21	2006	Fhb5	Sus	ND	FALSE	URN	POST1968
ND04_3-21	2006	Fhb1	Res	ND	FALSE	URN	POST1968
ND05_1-1	2007	Fhb1	Unk	ND	FALSE	URN	POST1968
ND05_1-1	2007	Fhb5	Sus	ND	FALSE	URN	POST1968
ND05_1-1	2007	Fhb5AS	Res	ND	FALSE	URN	POST1968
ND05_1-2	2007	Fhb1	Sus	ND	FALSE	URN	POST1968
ND05_1-2	2007	Fhb5AS	Res	ND	FALSE	URN	POST1968
ND05_1-2	2007	Fhb5	Sus	ND	FALSE	URN	POST1968
ND09_URSN-1	2009	Fhb1	Res	ND	FALSE	URSN	POST1968
ND09_URSN-1	2009	Fhb5AS	NA	ND	FALSE	URSN	POST1968
ND09_URSN-1	2009	Fhb5	Unk	ND	FALSE	URSN	POST1968
ND09_URSN-2	2009	Fhb5AS	NA	ND	FALSE	URSN	POST1968
ND09_URSN-2	2009	Fhb5	Unk	ND	FALSE	URSN	POST1968
ND09_URSN-2	2009	Fhb1	Res	ND	FALSE	URSN	POST1968
ND09_URSN-3	2009	Fhb1	Res	ND	FALSE	URSN	POST1968
ND09_URSN-3	2009	Fhb5AS	NA	ND	FALSE	URSN	POST1968
ND09_URSN-3	2009	Fhb5	Unk	ND	FALSE	URSN	POST1968
ND09_URSN-4	2009	Fhb5	Unk	ND	FALSE	URSN	POST1968
ND09_URSN-4	2009	Fhb1	Res	ND	FALSE	URSN	POST1968
ND09_URSN-4	2009	Fhb5AS	NA	ND	FALSE	URSN	POST1968
ND09_URSN-5	2009	Fhb5AS	NA	ND	FALSE	URSN	POST1968
ND09_URSN-5	2009	Fhb5	Unk	ND	FALSE	URSN	POST1968
ND09_URSN-5	2009	Fhb1	Sus	ND	FALSE	URSN	POST1968
ND12	1955	Fhb5AS	Res	ND	FALSE	URN	PRE1968
ND12	1955	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND12	1955	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND125	1959	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND125	1959	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND125	1959	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND137	1958	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND137	1958	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND137	1958	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND138-1	1959	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND138-1	1959	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND138-1	1959	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND140	1958	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND140	1958	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND140	1958	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND15	1955	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND15	1955	Fhb5AS	Res	ND	FALSE	URN	PRE1968
ND15	1955	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND152	1959	Fhb5AS	Res	ND	FALSE	URN	PRE1968
ND152	1959	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND152	1959	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND153	1959	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND153	1959	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND153	1959	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND16	1955	Fhb5AS	Unk	ND	FALSE	URN	PRE1968
ND16	1955	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND16	1955	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND162	1959	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND162	1959	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND162	1959	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND19	1955	Fhb5AS	Unk	ND	FALSE	URN	PRE1968
ND19	1955	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND19	1955	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND20	1955	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND20	1955	Fhb5AS	Res	ND	FALSE	URN	PRE1968
ND20	1955	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND202-2	1961	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND202-2	1961	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND202-2	1961	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND207-3	1961	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND207-3	1961	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND207-3	1961	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND208	1960	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND208	1960	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND208	1960	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND215	1961	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND215	1961	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND215	1961	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND218	1960	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND218	1960	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND218	1960	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND22	1955	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND22	1955	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND22	1955	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND220	1960	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND220	1960	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND220	1960	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND223	1960	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND223	1960	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND223	1960	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND229-1	1962	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND229-1	1962	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND229-1	1962	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND235	1960	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND235	1960	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND235	1960	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND247	1961	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND247	1961	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND247	1961	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND256	1960	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND256	1960	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND256	1960	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND264	1961	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND264	1961	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND264	1961	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND265	1961	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND265	1961	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND265	1961	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND271	1961	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND271	1961	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND271	1961	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND2710	1996	Fhb5	Res	ND	TRUE	BOTH	POST1968
ND2710	1996	Fhb5AS	Res	ND	TRUE	BOTH	POST1968
ND2710	1996	Fhb1	Res	ND	TRUE	BOTH	POST1968
ND287	1962	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND287	1962	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND287	1962	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND3	1954	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND3	1954	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND3	1954	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND322	1962	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND322	1962	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND322	1962	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND33	1955	Fhb5AS	Res	ND	FALSE	URN	PRE1968
ND33	1955	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND33	1955	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND345	1962	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND345	1962	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND345	1962	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND363	1964	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND363	1964	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND363	1964	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND364	1964	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND364	1964	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND364	1964	Fhb5AS	Unk	ND	FALSE	URN	PRE1968
ND373	1964	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND373	1964	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND373	1964	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND4	1955	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND4	1955	Fhb5AS	Res	ND	FALSE	URN	PRE1968
ND4	1955	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND40-2	1957	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND40-2	1957	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND40-2	1957	Fhb5AS	Unk	ND	FALSE	URN	PRE1968
ND404	1963	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND404	1963	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND404	1963	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND405	1963	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND405	1963	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND405	1963	Fhb5	Unk	ND	FALSE	URN	PRE1968
ND406	1963	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ND406	1963	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND406	1963	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND407	1965	Fhb5	Sus	ND	FALSE	URN	PRE1968
ND407	1965	Fhb5AS	Unk	ND	FALSE	URN	PRE1968
ND407	1965	Fhb1	Sus	ND	FALSE	URN	PRE1968
ND476	1968	Fhb5	Sus	ND	FALSE	URN	POST1968
ND476	1968	Fhb1	Sus	ND	FALSE	URN	POST1968
ND476	1968	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND487	1970	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND487	1970	Fhb5	Unk	ND	FALSE	URN	POST1968
ND487	1970	Fhb1	Sus	ND	FALSE	URN	POST1968
ND492	1969	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND492	1969	Fhb1	Sus	ND	FALSE	URN	POST1968
ND492	1969	Fhb5	Sus	ND	FALSE	URN	POST1968
ND493	1969	Fhb1	Unk	ND	FALSE	URN	POST1968
ND493	1969	Fhb5	Sus	ND	FALSE	URN	POST1968
ND493	1969	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND494	1969	Fhb5	Sus	ND	FALSE	URN	POST1968
ND494	1969	Fhb1	Sus	ND	FALSE	URN	POST1968
ND494	1969	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND495	1969	Fhb1	Sus	ND	FALSE	URN	POST1968
ND495	1969	Fhb5	Sus	ND	FALSE	URN	POST1968
ND495	1969	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND496	1970	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND496	1970	Fhb5	Sus	ND	FALSE	URN	POST1968
ND496	1970	Fhb1	Sus	ND	FALSE	URN	POST1968
ND499	1970	Fhb1	Unk	ND	FALSE	URN	POST1968
ND499	1970	Fhb5	Sus	ND	FALSE	URN	POST1968
ND499	1970	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND501	1971	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND501	1971	Fhb1	Sus	ND	FALSE	URN	POST1968
ND501	1971	Fhb5	Sus	ND	FALSE	URN	POST1968
ND506	1971	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND506	1971	Fhb1	Sus	ND	FALSE	URN	POST1968
ND506	1971	Fhb5	Sus	ND	FALSE	URN	POST1968
ND507	1972	Fhb5	Sus	ND	FALSE	URN	POST1968
ND507	1972	Fhb1	Unk	ND	FALSE	URN	POST1968
ND507	1972	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND508	1972	Fhb1	Unk	ND	FALSE	URN	POST1968
ND508	1972	Fhb5	Unk	ND	FALSE	URN	POST1968
ND508	1972	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND509	1972	Fhb5	Sus	ND	FALSE	URN	POST1968
ND509	1972	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND509	1972	Fhb1	Sus	ND	FALSE	URN	POST1968
ND510	1972	Fhb1	Sus	ND	FALSE	URN	POST1968
ND510	1972	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND510	1972	Fhb5	Sus	ND	FALSE	URN	POST1968
ND511	1972	Fhb1	Sus	ND	FALSE	URN	POST1968
ND511	1972	Fhb5	Sus	ND	FALSE	URN	POST1968
ND511	1972	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND515	1972	Fhb5	Sus	ND	FALSE	URN	POST1968
ND515	1972	Fhb1	Sus	ND	FALSE	URN	POST1968
ND515	1972	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND518	1973	Fhb5	Sus	ND	FALSE	URN	POST1968
ND518	1973	Fhb1	Sus	ND	FALSE	URN	POST1968
ND518	1973	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND521	1973	Fhb1	Unk	ND	FALSE	URN	POST1968
ND521	1973	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND521	1973	Fhb5	Sus	ND	FALSE	URN	POST1968
ND522	1973	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND522	1973	Fhb5	Sus	ND	FALSE	URN	POST1968
ND522	1973	Fhb1	Sus	ND	FALSE	URN	POST1968
ND523	1974	Fhb5	Unk	ND	FALSE	URN	POST1968
ND523	1974	Fhb1	Sus	ND	FALSE	URN	POST1968
ND523	1974	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND525	1973	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND525	1973	Fhb1	Sus	ND	FALSE	URN	POST1968
ND525	1973	Fhb5	Unk	ND	FALSE	URN	POST1968
ND526	1974	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND526	1974	Fhb5	Unk	ND	FALSE	URN	POST1968
ND526	1974	Fhb1	Sus	ND	FALSE	URN	POST1968
ND531	1975	Fhb5	Sus	ND	FALSE	URN	POST1968
ND531	1975	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND531	1975	Fhb1	Sus	ND	FALSE	URN	POST1968
ND532	1975	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND532	1975	Fhb5	Sus	ND	FALSE	URN	POST1968
ND532	1975	Fhb1	Sus	ND	FALSE	URN	POST1968
ND535	1975	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND535	1975	Fhb1	Sus	ND	FALSE	URN	POST1968
ND535	1975	Fhb5	Sus	ND	FALSE	URN	POST1968
ND536	1976	Fhb1	Sus	ND	FALSE	URN	POST1968
ND536	1976	Fhb5	Sus	ND	FALSE	URN	POST1968
ND536	1976	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND547	1977	Fhb5	Sus	ND	FALSE	URN	POST1968
ND547	1977	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND547	1977	Fhb1	Sus	ND	FALSE	URN	POST1968
ND549	1977	Fhb5	Sus	ND	FALSE	URN	POST1968
ND549	1977	Fhb1	Sus	ND	FALSE	URN	POST1968
ND549	1977	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND553	1977	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND553	1977	Fhb5	Sus	ND	FALSE	URN	POST1968
ND553	1977	Fhb1	Sus	ND	FALSE	URN	POST1968
ND555	1977	Fhb5	Sus	ND	FALSE	URN	POST1968
ND555	1977	Fhb1	Sus	ND	FALSE	URN	POST1968
ND555	1977	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND557	1978	Fhb1	Sus	ND	FALSE	URN	POST1968
ND557	1978	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ND557	1978	Fhb5	Sus	ND	FALSE	URN	POST1968
